name,time,hex,type,ZTMD200星上时间/秒,ZTMD201-热复位计数,ZTMD202-整星指令接收计数(X通道）,ZTMD203-整星指令执行计数,ZTMD204-星务自主请求切机计数（机动故障）,ZTMD204-星务自主请求切机计数（采集故障）,ZTMD205-能源安全切机计数,ZTMD205-能源最小模式切机计数,ZTMD206-备用,ZTMD207-上注指令码编号,ZTMD208-整星能源状态,ZTMD208-转姿控能源安全标志,ZTMD208-整星能源模式,ZTMD209-主测控状态,ZTMD209-备测控状态,ZTMD209-主GNSS状态,ZTMD209-备GNSS状态,ZTMD210-主DCS状态,ZTMD210-备DCS状态,ZTMD210-主VDES状态,ZTMD210-备VDES状态,ZTMD210-ADSB工作状态,ZTMD210-扩展板工作状态,ZTMD211-星务主备状态,ZTMD211-星务执行放电开关,ZTMD211-星务执行星箭分离禁能,ZTMD211-帆板状态1,ZTMD211-帆板状态2,ZTMD211-是否发生过能源安全,ZTMD211-GNSS捕获状态,ZTMD211-整星采集健康状态,ZTMD212-整星工作模式,ZTMD212-扩展板状态,ZTMD212-主DCS供电状态,ZTMD212-备DCS供电状态,ZTMD212-主VDES供电状态,ZTMD212-备VDES供电状态,ZTMD212-ADS-B供电状态,ZTMD213-程序使用状态,ZTMD213-执行姿控请求切机计数,ZTMD214-母线电压,ZTMD215-母线电流,ZTMD216-太阳电池阵1电流,ZTMD217-太阳电池阵2电流,ZTMD218-太阳电池阵3电流,ZTMD219-太阳电池阵4电流,ZTMD220-太阳电池阵1电压,ZTMD221-太阳电池阵2电压,ZTMD222-太阳电池阵3电压,ZTMD223-太阳电池阵4电压,ZTMD224-蓄电池组电压,ZTMD225-蓄电池组充放电流,ZTMD226-主GNSS供电状态,ZTMD226-备GNSS供电状态,ZTMD226-主测控供电状态,ZTMD226-备测控供电状态,ZTMD226-主磁强计供电状态,ZTMD226-备磁强计供电状态,ZTMD226-太敏供电状态,ZTMD226-磁力矩器供电状态,ZTMD227-星敏A供电状态,ZTMD227-星敏B供电状态,ZTMD227-主陀螺供电状态,ZTMD227-备陀螺供电状态,ZTMD227-X轮供电状态,ZTMD227-Y轮供电状态,ZTMD227-Z轮供电状态,ZTMD227-S轮供电状态,ZTMD228-备用,ZTMD229-卫星健康监控标志（姿控）,ZTMD230-奇异标志位,ZTMD231-姿控分支标志位,ZTMD232-姿态角X,ZTMD233-姿态角Y,ZTMD234-姿态角Z,ZTMD235-角速度X,ZTMD236-角速度Y,ZTMD237-角速度Z,ZTMD238-角速度确定模式,ZTMD238-姿态确定模式,ZTMD239-X轮数据状态标志,ZTMD239-Y轮数据状态标志,ZTMD041-Z轮数据状态标志,ZTMD240-S轮数据状态标志,ZTMD241-主陀螺数据状态标志,ZTMD241-备陀螺数据状态标志,ZTMD242 -星敏A数据状态标志,ZTMD242 -星敏B数据状态标志,ZTMD243 -太敏数据状态标志,ZTMD243 -磁强计数据状态标志,ZTMD244 -IMUA加电状态,ZTMD244 -磁强计状态,ZTMD244 -太敏状态,ZTMD244 -IMUB加电状态,ZTMD245 -星敏A状态,ZTMD245 -星敏B状态,ZTMD245 -主陀螺状态,ZTMD245 -备陀螺状态,ZTMD246 -动量轮X状态,ZTMD246 -动量轮Y状态,ZTMD246 -动量轮Z状态,ZTMD246 -动量轮S状态,ZTMD247-进入掩星载荷区标志,ZTMD247-凝视启动标志,ZTMD247-进载荷工作区标志,ZTMD247-请求 GNSS开机标志,ZTMD247-是否光照区,ZTMD247-姿态机动完成,ZTMD247-星敏使用优先级,ZTMD247-GNSS判后标志,ZTMD248-GNSS工作状态,ZTMD249-主定位模式,ZTMD250-主测控接收,ZTMD250-主测控发射,ZTMD250-主数传接收,ZTMD250-主数传发射,ZTMD250-主数传上注,ZTMD250-主数传下传,ZTMD250-主CANA/B总线标示,ZTMD250-备用,ZTMD251-主测控功率遥测,ZTMD252-主数传功率遥测,ZTMD253-主AGC遥测,ZTMD254-主遥控上行遥控C/N0,ZTMD255-主遥控通道位同步锁定指示,ZTMD255-主遥控通道伪码锁定指示,ZTMD255-主遥控通道载波锁定指示,ZTMD255-备用,ZTMD255-主数传上传通道载波同步锁定指示）,ZTMD255-主数传上传通道位同步锁定指示,ZTMD255-主数传上传通道译码锁定指示,ZTMD255-主数传上传通道帧锁定指示,ZTMD256-主遥控注数发送计数,ZTMD257-主数传上注C/N0,ZTMD258-备测控接收,ZTMD258-备测控发射,ZTMD258-备数传接收,ZTMD258-备数传发射,ZTMD258-备数传上注,ZTMD258-备数传下传,ZTMD258-备CAN-A/B总线标示,ZTMD258-备用,ZTMD259-备测控功率遥测,ZTMD260-备数传功率遥测,ZTMD261-备AGC遥测,ZTMD262-备遥控上行遥控C/N0,ZTMD263-备遥控通道位同步锁定指示,ZTMD263-备遥控通道伪码锁定指示,ZTMD263-备遥控通道载波锁定指示,ZTMD263-备用,ZTMD263-备数传上传通道载波同步锁定指示,ZTMD263-备数传上传通道位同步锁定指示,ZTMD263-备数传上传通道译码锁定指示,ZTMD263-备数传上传通道帧锁定指示,ZTMD264-备遥控注数发送计数,ZTMD265-备数传上注C/N0,ZTMD266-设备传输编号,ZTMD267-传输遥测1,ZTMD268-传输遥测2,ZTMD269-传输遥测3
0x0826,1731188266280000000,03ff0ce65c2a000101000000030101001600007ba034088927000000008a8904040db37abbed000d000cf7b652fe00100000000055052a2a8a09aa048001005da1e00100c0c10064a7e001000d000000,0,3.27824415194976e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.936788818359375,1.7067343750000001,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,28.983661127075063,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,13,0,12,494.0,364.0,164.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,1,0,93,161,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,193,0,100,167,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,13,0,0,0
0x0826,1731188270280000000,03ff0ce65c2e000101000000030101001600007ba034088427000000008a8904040daf79bbed000d000cf7b652fe00100000000055052a2a8a09aa048000005fa0e00100c0bd0062a5e001000e000000,0,3.2782442125392e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.8711943359375,1.7067343750000001,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,28.95096348107897,1.224554687500003,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,13,0,12,494.0,364.0,164.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,95,160,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,189,0,98,165,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,14,0,0,0
0x0826,1731188274280000000,03ff0ce65c32000101000000030101001600007ba034088426000000008a8904040db27abbed000d000cf7b652fe00100000000055052a2a8a0baa0480000067a8e00100c0bf0069a9e001000f010000,0,3.27824427312864e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.8711943359375,1.66384375,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,28.97548671557604,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,13,0,12,494.0,364.0,164.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,103,168,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,191,0,105,169,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,15,1,0,0
0x0826,1731188278280000000,03ff0ce65c36000101000000030101001600007ba034088627000000008a8904040db17abbed0001000cf7b652fe00100000000055052a2a8a0baa048000006cabe00100c0c1006babe0010000371200,0,3.27824433371808e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.89743212890625,1.7067343750000001,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,28.967312304077016,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,1,0,12,494.0,364.0,164.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,108,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,193,0,107,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,0,55,18,0
0x0826,1731188282280000000,03ff0ce65c3a000101000000030101001600007ba034088c26000000008a8904040db67abbed0001000cf7b651fe00100000000055052a2a8a09aa048000006eade00100c0c7016dace0010001000000,0,3.27824439430752e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.976145507812497,1.66384375,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,29.008184361572134,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,1,0,12,494.0,364.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,110,173,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,199,1,109,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,1,0,0,0
0x0826,1731188286280000000,03ff0ce65c3e000101000000030101001600007ba034088926000000008a8904040db17abbed0002000cf7b651fe00100000000055052a2a8a09aa048000006eade00100c0c3006bace0010002812400,0,3.27824445489696e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.936788818359375,1.66384375,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,28.967312304077016,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,2,0,12,494.0,364.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,110,173,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,195,0,107,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,2,129,36,0
0x0826,1731188290280000000,03ff0ce65c42000101000000030101001600007ba034088a26000000008a8904040db17abbed0002000cf7b651fe00100000000055052a2a8a09aa048000006dade00100c0bf016aaae0010003804100,0,3.2782445154864e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.949907714843746,1.66384375,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,28.967312304077016,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,2,0,12,494.0,364.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,109,173,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,191,1,106,170,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,3,128,65,0
0x0826,1731188294280000000,03ff0ce65c46000101000000030101001600007ba034088526000000008a8904040db47abbed0003000cf7b551fe00100000000055052a2a8a0baa048000006baae00100c0be0067a9e0010004380000,0,3.27824457607584e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.884313232421874,1.66384375,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,28.991835538574087,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,3,0,12,494.0,362.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,107,170,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,190,0,103,169,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,4,56,0,0
0x0826,1731188298280000000,03ff0ce65c4a000101000000030101001600007ba034088a27000000008a8904040db17abbed0003000cf7b551fe00100000000055052a2a8a0baa0480000068a9e00100c0c00168a9e0010005370000,0,3.27824463666528e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.949907714843746,1.7067343750000001,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,28.967312304077016,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,3,0,12,494.0,362.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,104,169,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,192,1,104,169,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,5,55,0,0
0x0826,1731188302280000000,03ff0ce65c4e000101000000030101001600007ba034088426000000008a8904040db27abbed0003000cf7b551fe00100000000055052a2a8a09aa0480000068aae00100c0c20068aae0010006373600,0,3.27824469725472e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.8711943359375,1.66384375,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,28.97548671557604,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,3,0,12,494.0,362.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,104,170,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,194,0,104,170,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,6,55,54,0
0x0826,1731188306280000000,03ff0ce65c52000101000000030101001600007ba034088626000000008a8904040db47abbed0003000cf7b551fe00100000000055052a2a8a09aa0480000069aae00100c0c4006aabe0010007360037,0,3.27824475784416e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.89743212890625,1.66384375,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,28.991835538574087,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,3,0,12,494.0,362.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,105,170,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,196,0,106,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,7,54,0,55
0x0826,1731188310280000000,03ff0ce65c56000101000000030101001600007ba034088528000000008a8904040db57abbed0006000cf7b551fe00100000000055052a2a8a09aa048000006aaae00100c0c1016cace00100081a0019,0,3.2782448184336e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.884313232421874,1.7496250000000002,0.093,0.08,0.13,0.054,29.6484375,29.43359375,0.859375,0.859375,29.00000995007311,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,6,0,12,494.0,362.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,106,170,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,193,1,108,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,8,26,0,25
0x0826,1731188314280000000,03ff0ce65c5a000101000000030101001600007ba034088c2600000000898904040dab7abbed0006000cf7b551fe00100000000055052a2a8a0baa048000006babe00100c0c6006dade0010009393900,0,3.27824487902304e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.976145507812497,1.66384375,0.093,0.08,0.13,0.054,29.43359375,29.43359375,0.859375,0.859375,28.918265835082877,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,6,0,12,494.0,362.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,107,171,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,198,0,109,173,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,9,57,57,0
0x0826,1731188318280000000,03ff0ce65c5e000101000000030101001600007ba034088426000000008a8804040db27abbed0006000cf7b551fe00100000000055052a2a8a0baa048000006cace00100c0be006eaee001000a390000,0,3.27824493961248e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.8711943359375,1.66384375,0.093,0.08,0.13,0.054,29.6484375,29.21875,0.859375,0.859375,28.97548671557604,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,6,0,12,494.0,362.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,B星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,108,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,190,0,110,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,10,57,0,0
0x0826,1731188322280000000,03ff0ce65c62000101000000030101001600007ba03408852700000000898904040db27abbed0006000cf7b451fe00100000000055052a2a8a09aa048000006dace00100c0c2006daee001000b000000,0,3.27824500020192e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.884313232421874,1.7067343750000001,0.093,0.08,0.13,0.054,29.43359375,29.43359375,0.859375,0.859375,28.97548671557604,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,6,0,12,494.0,360.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,109,172,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,194,0,109,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,11,0,0,0
0x0826,1731188326280000000,03ff0ce65c66000101000000030101001600007ba034088526000000008a8804040daf7abbed0008000cf7b451fe00100000000055052a2a8a09aa048000006eade00100c0c2006daee001000c000000,0,3.27824506079136e+17,0,1,1,0,0,0,0,0,0x03010100,能源充足（搭载载荷加电）,能源充足,正常模式,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,主机,通,执行,已展开,已展开,未发生,捕获,健康,长期运行模式,加电,断电,断电,断电,断电,断电,3,4,28.884313232421874,1.66384375,0.093,0.08,0.13,0.054,29.6484375,29.21875,0.859375,0.859375,28.95096348107897,1.054046875000001,加电,断电,加电,加电,加电,断电,加电,加电,加电,加电,加电,断电,加电,加电,断电,加电,0,8,0,12,494.0,360.0,162.0,25.400000000000002,0.0,1.6,无,无,通信正常,通信正常,通信正常,通信正常,通信正常,通信正常,状态标志无效,状态标志无效,状态标志无效,通信正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,加电正常,断电正常,加电正常,加电正常,断电正常,加电正常,无效,非凝视,无效,无请求,光照区,未完成,A星敏,有效,定位有效,组合定位,开,关,关,关,低速（256K）,低速（5M）,A总线,0,0,0,110,173,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,开,开,关,关,低速（256K）,低速（5M）,A总线,0,194,0,109,174,锁定,锁定,锁定,0,未锁定,未锁定,未锁定,未锁定,1,0,12,0,0,0
