name,time,hex,type,ZTMS001-太阳电池阵1电流,ZTMS002-太阳电池阵2电流,ZTMS003-太阳电池阵3电流,ZTMS004-太阳电池阵4电流,ZTMS005-太阳电池阵1电压,ZTMS006-太阳电池阵2电压,ZTMS007-太阳电池阵3电压,ZTMS008-太阳电池阵4电压,ZTMS009-帆板热刀1电压,ZTMS010-帆板热刀2电压,ZTMS011-帆板热刀3电压,ZTMS012-帆板热刀4电压,ZTMS013-帆板展开电压,ZTMS015-帆板1状态,ZTMS015-帆板2状态,ZTMS015-备用1,ZTMS015-电推期望加断电,ZTMS016-星箭分离信号1,ZTMS016-星箭分离信号2,ZTMS016-天线A展开状态（未用）,ZTMS016-天线B展开状态（未用）,ZTMS017-蓄电池放电开关,ZTMS018-单体采样开关,ZTMS019-硬件过放保护,ZTMS020-星箭分离开关使能继电器,ZTMS021-整星工作模式,ZTMS021-整星状态,ZTMS021-星务执行放电开关状态,ZTMS021-星务执行星箭分离禁能状态,ZTMS021-重要数据恢复状态,ZTMS021-扩展板加电状态,ZTMS022-测控主机上行工作模式,ZTMS022-测控备机上行工作模式,ZTMS022-测控下行工作模式,ZTMS022-DCS上行遥控,ZTMS022-DCS备用通道下行,ZTMS022-DCS应急功能,ZTMS023-热复位计数,ZTMS024-时间程控指令接收计数,ZTMS025-时间程控指令执行计数,ZTMS026-X轮总线无应答计数,ZTMS126-X轮总线,ZTMS026-X轮通信状态,ZTMS026-X轮期望状态,ZTMS027-Y轮总线无应答计数,ZTMS027-Y轮总线,ZTMS027-Y轮通信状态,ZTMS027-Y轮期望状态,ZTMS028-Z轮总线无应答计数,ZTMS028-Z轮总线,ZTMS028-Z轮通信状态,ZTMS028-Z轮期望状态,ZTMS029-S轮总线无应答计数,ZTMS029-S轮总线,ZTMS029-S轮通信状态,ZTMS029-S轮期望状态,ZTMS030-备用2,ZTMS030-太敏总线无应答计数,ZTMS030-太敏当前通信状态,ZTMS030-太敏期望加断电状态,ZTMS031-备用3,ZTMS031-星敏A总线无应答计数,ZTMS031-星敏A当前通信状态,ZTMS031-星敏A期望加断电状态,ZTMS032-备用4,ZTMS032-星敏B总线无应答计数,ZTMS032-星敏B当前通信状态,ZTMS032-星敏B期望加断电状态,ZTMS033-备用5,ZTMS033-磁强计总线无应答计数,ZTMS033-磁强计当前通信状态,ZTMS033-磁强计期望加断电状态,ZTMS034-备用6,ZTMS034-主陀螺总线无应答计数,ZTMS034-主陀螺当前通信状态,ZTMS034-主陀螺期望加断电状态,ZTMS035-备用7,ZTMS035-备陀螺总线无应答计数,ZTMS035-备陀螺当前通信状态,ZTMS035-备陀螺期望加断电状态
0x0821,1731105329688000000,03ff767a03027c0000000000000005f9fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,26.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.866455078125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105330688000000,03ff767a03027a000000000000000639fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,26.2109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.944580078125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105331688000000,03ff767a03027200000000000000060dfbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,24.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890869140625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105332688000000,03ff767a03026d00000000000000065ffbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,23.41796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.990966796875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105333688000000,03ff767a030279000000000000000620fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,25.99609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9140625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105334688000000,03ff767a03028000000000000000061afbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90673828125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105335688000000,03ff767a03026a000000000000000616fbf08b2b0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,22.7734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90185546875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105336688000000,03ff767a030286000000000000000649fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,28.7890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.964111328125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105337688000000,03ff767a0302720000000000000005f0fbf08b2b0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,24.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85546875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105338688000000,03ff767a03027e000000000000000628fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,27.0703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.923828125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105339688000000,03ff767a03027500000000000000061ffbf08b2b0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,25.13671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.912841796875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105340688000000,03ff767a0302790000000000000005f4fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,25.99609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8603515625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105341688000000,03ff767a030285000000000000000620fbf08b2b0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,28.57421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9140625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105342688000000,03ff767a030285000000000000000642fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,28.57421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95556640625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105343688000000,03ff767a03027200000000000000060ffbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,24.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.893310546875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105344688000000,03ff767a0302740000000000000005fdfbf08b2b0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,24.921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.871337890625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105345688000000,03ff767a030282000000000000000629fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,27.9296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925048828125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105346688000000,03ff767a03027a000000000000000636fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,26.2109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94091796875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105347688000000,03ff767a03027f000000000000000637fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,27.28515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.942138671875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105348688000000,03ff767a030276000000000000000613fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,25.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.898193359375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105349688000000,03ff767a03027f000000000000000622fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,27.28515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91650390625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105350688000000,03ff767a03027b0000000000000005f0fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,26.42578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85546875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105351688000000,03ff767a03027700000000000000062efbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,25.56640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93115234375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105352688000000,03ff767b03026c000000000000000627fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.29736328125,0.18548828125,0.0896640625,23.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.922607421875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105353688000000,03ff767a03027300000000000000062ffbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,24.70703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932373046875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105354688000000,03ff767a03027d000000000000000635fbf08b2b0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,26.85546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.939697265625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105355688000000,03ff767a03028600000000000000062bfbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,28.7890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.927490234375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105356688000000,03ff767a030280000000000000000635fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.939697265625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105357688000000,03ff767a03027a00000000000000066efbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,26.2109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00927734375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105358688000000,03ff767a03027f000000000000000643fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,27.28515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.956787109375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105359688000000,03ff767a03028600000000000000062dfbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,28.7890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.929931640625,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105360688000000,03ff767a030277000000000000000670fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,25.56640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01171875,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105361688000000,03ff767a03028a000000000000000621fbf08b2b0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,29.6484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.915283203125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105362688000000,03ff767a030282000000000000000623fbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,27.9296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917724609375,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105363688000000,03ff767a03027200000000000000064afbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.2755390625,2.2793359375,0.18548828125,0.0896640625,24.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96533203125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
0x0821,1731105364688000000,03ff757a03028600000000000000062afbf08b2a0000bdf00000000b0b0b0b030303030f03,0,2.25704296875,2.2793359375,0.18548828125,0.0896640625,28.7890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92626953125,已展开,已展开,1,保持,已分离,已分离,0,0,通,通,禁能,禁能,长期运行模式,健康,通,执行,从扩展板恢复,加电,遥控模式,遥控模式,测控模式,使能,关闭,禁能,0,0,0,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,422总线,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,0,通信正常,保持,0,1,通信异常,保持,0,0,通信正常,保持
